price_id,product_code,price,price_is_discounted,price_without_discount,currency,date,receipt_quantity,product_name,product_brands,product_categories,product_nutriscore,product_image_url,store_name,store_city,store_country,store_lat,store_lon,created
1,1541513213246,27.7,False,,EUR,2023-11-27,,,,[],,,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:37:13.979801Z
2,1541513213253,27.7,False,,EUR,2023-11-27,,,,[],,,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:37:15.342832Z
3,1541513213260,26.38,False,,EUR,2023-11-27,,,,[],,,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:37:16.613932Z
4,1541513213277,39.57,False,,EUR,2023-11-27,,,,[],,,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:37:17.886599Z
5,1541513213284,59.36,False,,EUR,2023-11-27,,,,[],,,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:37:19.167029Z
6,1541513213291,46.17,False,,EUR,2023-11-27,,,,[],,,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:37:20.348694Z
7,1541513213307,11.87,False,,EUR,2023-11-27,,,,[],,,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:37:21.527838Z
8,1541513213314,9.89,False,,EUR,2023-11-27,,,,[],,,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:37:22.700897Z
9,1541513213338,7.65,False,,EUR,2023-11-27,,,,[],,,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:37:23.928933Z
10,1541513213345,3.3,False,,EUR,2023-11-27,,,,[],,,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:37:25.114303Z
11,1541513213352,3.3,False,,EUR,2023-11-27,,,,[],,,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:37:26.429111Z
12,1541513213369,4.75,False,,EUR,2023-11-27,,,,[],,,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:37:27.649112Z
13,3019116017960,2.93,False,,EUR,2023-11-27,,,,[],,,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:37:28.828260Z
14,3019116017977,2.06,False,,EUR,2023-11-27,,,,[],,,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:37:30.019722Z
15,3022820420414,3.1,False,,EUR,2023-11-27,,Chou blanc lacto-fermenté bio,Nutriform,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:fruits-and-vegetables-based-foods', 'en:canned-foods', 'en:vegetables-based-foods', 'en:canned-plant-based-foods', 'en:meals', 'en:vegetables', 'en:canned-vegetables', 'en:fermented-vegetables', 'en:leaf-vegetables', 'en:cabbages', 'en:sauerkrauts', 'en:white-cabbage']",b,https://images.openfoodfacts.org/images/products/302/282/042/0414/front_fr.4.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:37:31.196017Z
16,3022820420711,3.43,False,,EUR,2023-11-27,,Betterave Lacto-fermentée BIO,Nutriform,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:fruits-and-vegetables-based-foods', 'en:vegetable-based-foods-and-beverages', 'en:canned-foods', 'en:vegetables-based-foods', 'en:canned-plant-based-foods', 'en:vegetables', 'en:canned-vegetables', 'en:beetroot', 'en:canned-beetroot', 'fr:legumes-lacto-fermentes']",c,https://images.openfoodfacts.org/images/products/302/282/042/0711/front_fr.10.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:37:32.366813Z
17,3109850018856,6.6,False,,EUR,2023-11-27,,Antésite réglisse anis étoilé,Antésite,['en:syrups'],unknown,https://images.openfoodfacts.org/images/products/310/985/001/8856/front_fr.7.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:37:33.537762Z
18,3109850018863,8.71,False,,EUR,2023-11-27,,Antesite,Antésite,"['en:beverages-and-beverages-preparations', 'en:plant-based-foods-and-beverages', 'en:beverages', 'en:plant-based-beverages', 'en:syrups']",e,https://images.openfoodfacts.org/images/products/310/985/001/8863/front_fr.20.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:37:35.330935Z
19,3115435156453,6.6,False,,EUR,2023-11-27,,,,[],,,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:37:36.561930Z
20,3154354352168,5.0,False,,EUR,2023-11-27,,,,[],,,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:37:37.747145Z
21,3176800001268,0.53,False,,EUR,2023-11-27,,Poudre à lever pour vos patisseries bio,"Nat Ali, Nature et Aliments","['en:food-additives', 'fr:poudres-a-lever']",not-applicable,https://images.openfoodfacts.org/images/products/317/680/000/1268/front_fr.50.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:37:38.918664Z
22,3176800001367,2.84,False,,EUR,2023-11-27,,Préparation gélifiante Confix'bio,Natali,"['en:food-additives', 'en:thickeners', 'en:gelling-agent-for-jam']",not-applicable,https://images.openfoodfacts.org/images/products/317/680/000/1367/front_fr.20.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:37:40.091354Z
23,3176800001602,3.94,False,,EUR,2023-11-27,,Ferments Pour Yaourt Bifidus,NAT-ALI,"['en:cooking-helpers', 'en:dessert-mixes', 'fr:preparations-pour-desserts-lactes']",a,https://images.openfoodfacts.org/images/products/317/680/000/1602/front_fr.28.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:37:41.267373Z
24,3176800001824,1.91,False,,EUR,2023-11-27,,Agar-Agar,"Nat ali, Nature et aliments","['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:seafood', 'en:cooking-helpers', 'en:seaweeds-and-their-products', 'en:seaweed-products', 'en:agar-agar']",unknown,https://images.openfoodfacts.org/images/products/317/680/000/1824/front_fr.8.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:37:42.439717Z
25,3176800030510,1.09,False,,EUR,2023-11-27,,Potabio épinards spiruline,NAT-ALI,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:fruits-and-vegetables-based-foods', 'en:meals', 'en:dried-products', 'en:dried-products-to-be-rehydrated', 'en:soups', 'en:dried-meals', 'en:vegetable-soups', 'en:dehydrated-soups', 'en:dehydrated-vegetable-soups']",b,https://images.openfoodfacts.org/images/products/317/680/003/0510/front_fr.16.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:37:43.614674Z
26,3176800030541,1.24,False,,EUR,2023-11-27,,Potabio 5 légumes psyllium,Nat ali,"['en:dried-products', 'en:dried-products-to-be-rehydrated', 'fr:potage-5-legumes']",unknown,https://images.openfoodfacts.org/images/products/317/680/003/0541/front_fr.4.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:37:44.790223Z
27,3176800032019,1.17,False,,EUR,2023-11-27,,Potabio du monde - Potage Thaï,NAT-ALI,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:fruits-and-vegetables-based-foods', 'en:meals', 'en:dried-products', 'en:dried-products-to-be-rehydrated', 'en:soups', 'en:dried-meals', 'en:vegetable-soups', 'en:dehydrated-soups', 'en:dehydrated-vegetable-soups']",unknown,https://images.openfoodfacts.org/images/products/317/680/003/2019/front_fr.26.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:37:45.964257Z
28,3176800032026,1.13,False,,EUR,2023-11-27,,Potabio du monde - Indien,"Nat ali, Nature et aliments","['en:meals', 'en:dried-products', 'en:dried-products-to-be-rehydrated', 'en:soups', 'en:dried-meals', 'en:dehydrated-soups', 'fr:potage-deshydrate']",unknown,https://images.openfoodfacts.org/images/products/317/680/003/2026/front_fr.6.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:37:47.141062Z
29,3176800032064,1.19,False,,EUR,2023-11-27,,Potabio De La Mer,Natali,[],unknown,https://images.openfoodfacts.org/images/products/317/680/003/2064/front_fr.23.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:37:48.333891Z
30,3176800032217,1.75,False,,EUR,2023-11-27,,Semoule mexicaine,,[],unknown,https://images.openfoodfacts.org/images/products/317/680/003/2217/front_fr.4.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:37:49.512613Z
31,3176800032224,1.7,False,,EUR,2023-11-27,,BioMinut' Nouilles indiennes,Nat ali,[],unknown,https://images.openfoodfacts.org/images/products/317/680/003/2224/front_fr.20.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:37:50.688470Z
32,3176800032231,1.7,False,,EUR,2023-11-27,,Nouilles asiatiques bio minute,,[],unknown,https://images.openfoodfacts.org/images/products/317/680/003/2231/front_fr.15.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:37:51.861856Z
33,3176800032385,2.1,False,,EUR,2023-11-27,,Sucre vanillé bio,"Nat Ali,Nature et aliments","['en:sweeteners', 'en:cooking-helpers', 'en:sugars', 'en:vanilla-sugars']",e,https://images.openfoodfacts.org/images/products/317/680/003/2385/front_fr.19.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:37:53.037911Z
34,3193840055679,3.94,False,,EUR,2023-11-27,,,,[],,,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:37:54.247594Z
35,3193840057345,5.0,False,,EUR,2023-11-27,,,,[],,,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:37:55.416534Z
36,3193840168775,10.51,False,,EUR,2023-11-27,,Véritables cardons lyonnais,Raoul Gey,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:fruits-and-vegetables-based-foods', 'en:vegetables-based-foods', 'en:vegetables', 'en:vegetable-rods', 'en:cardoons']",unknown,https://images.openfoodfacts.org/images/products/319/384/016/8775/front_fr.3.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:37:56.585845Z
37,3193840530411,4.13,False,,EUR,2023-11-27,,,,[],,,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:37:57.775880Z
38,3193840933915,20.67,False,,EUR,2023-11-27,,Foie Gras,Raoul Gey,"['en:fish-and-meat-and-eggs', 'en:foies-gras', 'en:foies-gras-from-ducks']",unknown,https://images.openfoodfacts.org/images/products/319/384/093/3915/front_fr.3.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:37:58.962216Z
39,3193840971665,4.74,False,,EUR,2023-11-27,,,,[],,,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:38:00.135283Z
40,3215610201502,4.87,False,,EUR,2023-11-27,,,,[],,,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:38:01.310758Z
41,3215610201519,5.66,False,,EUR,2023-11-27,,,,[],,,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:38:02.481092Z
42,3248545124154,5.18,False,,EUR,2023-11-27,,Blonde,Brasserie Matheysine,"['en:beverages-and-beverages-preparations', 'en:beverages', 'en:alcoholic-beverages', 'en:beers', 'en:ales', 'en:blonde-ales']",not-applicable,https://images.openfoodfacts.org/images/products/324/854/512/4154/front_fr.3.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:38:03.651929Z
43,3248545124165,5.18,False,,EUR,2023-11-27,,Brune,Brasserie Matheysine,"['en:beverages-and-beverages-preparations', 'en:beverages', 'en:alcoholic-beverages', 'en:beers', 'en:ales', 'en:dark-ales', 'en:stouts']",not-applicable,https://images.openfoodfacts.org/images/products/324/854/512/4165/front_fr.3.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:38:04.837147Z
44,3248545124172,5.18,False,,EUR,2023-11-27,,Blanche,Brasserie Matheysine,"['en:beverages-and-beverages-preparations', 'en:beverages', 'en:alcoholic-beverages', 'en:beers', 'en:wheat-beers']",not-applicable,https://images.openfoodfacts.org/images/products/324/854/512/4172/front_fr.3.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:38:06.011753Z
45,3254150098838,2.35,False,,EUR,2023-11-27,,Lait bio demi-écremé U.H.T,Prés Verts,"['en:dairies', 'en:milks-liquid-and-powder', 'en:milks', 'en:homogenized-milks', 'en:pasteurised-products', 'en:semi-skimmed-milks', 'en:uht-milks', 'en:organic-semi-skimmed-milks']",b,https://images.openfoodfacts.org/images/products/325/415/009/8838/front_fr.8.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:38:07.212282Z
46,3256415168541,5.55,False,,EUR,2023-11-27,,,,[],,,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:38:08.417074Z
47,3258446932189,5.18,False,,EUR,2023-11-27,,,,[],,,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:38:09.612976Z
48,3263670008487,3.96,False,,EUR,2023-11-27,,Filets de maquereaux - sauce moutarde de Dijon bio,Phare d'Eckmühl,"['en:seafood', 'en:fishes-and-their-products', 'en:canned-foods', 'en:fishes', 'en:fatty-fishes', 'en:canned-fishes', 'en:fish-fillets', 'en:mackerels', 'en:mackerel-fillets', 'en:mackerel-fillets-in-mustard-sauce', 'en:tinned-mackerels']",c,https://images.openfoodfacts.org/images/products/326/367/000/8487/front_fr.14.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:38:10.790973Z
49,3263670008500,4.3,False,,EUR,2023-11-27,,Filets de maquereaux,PHARE D’ECKMÜHL BRETAGNE,"['en:seafood', 'en:fishes-and-their-products', 'en:canned-foods', 'en:fishes', 'en:fatty-fishes', 'en:canned-fishes', 'en:fish-fillets', 'en:mackerels', 'en:mackerel-fillets', 'en:mackerel-fillets-in-oil', 'en:mackerel-fillets-in-olive-oil', 'en:tinned-mackerels']",c,https://images.openfoodfacts.org/images/products/326/367/000/8500/front_fr.3.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:38:11.960359Z
50,3263670008517,4.3,False,,EUR,2023-11-27,,Filets de maquereaux marinés au Muscadet,Phare d'Eckmühl,"['en:seafood', 'en:fishes-and-their-products', 'en:canned-foods', 'en:fishes', 'en:fatty-fishes', 'en:canned-fishes', 'en:fish-fillets', 'en:mackerels', 'en:mackerel-fillets', 'en:mackerel-fillets-in-white-wine-and-herbs', 'en:tinned-mackerels']",b,https://images.openfoodfacts.org/images/products/326/367/000/8517/front_en.18.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:38:13.132687Z
51,3263670015157,3.94,False,,EUR,2023-11-27,,Filets de Sardines à l'huile d'olive vierge extra bio,Phare d'Eckmühl,"['en:seafood', 'en:fishes-and-their-products', 'en:canned-foods', 'en:fishes', 'en:fatty-fishes', 'en:canned-fishes', 'en:sardines', 'en:canned-sardines', 'en:fish-fillets', 'en:sardines-in-oil', 'en:sardine-fillets', 'en:sardines-in-olive-oil', 'en:sardine-fillets-in-olive-oil']",b,https://images.openfoodfacts.org/images/products/326/367/001/5157/front_fr.32.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:38:24.471388Z
52,3263670033458,4.84,False,,EUR,2023-11-27,,Thon au Naturel,Phare d'Eckmühl,"['en:seafood', 'en:fishes-and-their-products', 'en:canned-foods', 'en:fishes', 'en:fatty-fishes', 'en:canned-fishes', 'en:tunas', 'en:canned-tunas', 'en:tropical-tunas', 'en:yellowfin-tunas', 'en:tunas-in-brine', 'fr:thons-albacore-au-naturel']",a,https://images.openfoodfacts.org/images/products/326/367/003/3458/front_fr.60.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:38:25.736001Z
53,3263670195019,2.64,False,,EUR,2023-11-27,,Rillettes Sardines Algues,Phare d'Eckmuhl,"['en:seafood', 'en:fishes-and-their-products', 'en:spreads', 'en:salted-spreads', 'en:rillettes', 'en:fish-preparations', 'en:fish-rillettes', 'en:sardine-rillettes']",c,https://images.openfoodfacts.org/images/products/326/367/019/5019/front_fr.29.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:38:26.907297Z
54,3263670201017,3.94,False,,EUR,2023-11-27,,7 à 14 Petites sardines Sprats,Phare d'Eckmühl,"['en:seafood', 'en:fishes-and-their-products', 'en:canned-foods', 'en:fishes', 'en:fatty-fishes', 'en:canned-fishes', 'en:sardines', 'en:canned-sardines', 'en:sardines-in-oil']",d,https://images.openfoodfacts.org/images/products/326/367/020/1017/front_fr.16.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:38:28.104170Z
55,3263670451016,3.9,False,,EUR,2023-11-27,,Skipjack Tuna | In Brine,Phare d'Eckmühl,"['en:seafood', 'en:fishes-and-their-products', 'en:canned-foods', 'en:fishes', 'en:fatty-fishes', 'en:canned-fishes', 'en:tunas', 'en:canned-tunas', 'en:tropical-tunas', 'en:skipjack-tuna', 'en:tunas-in-brine']",a,https://images.openfoodfacts.org/images/products/326/367/045/1016/front_fr.21.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:38:29.280427Z
56,3263670454017,4.21,False,,EUR,2023-11-27,,Thon listao huile d olive,Phare d'Eckmühl,"['en:seafood', 'en:fishes-and-their-products', 'en:canned-foods', 'en:fishes', 'en:fatty-fishes', 'en:canned-fishes', 'en:tunas', 'en:canned-tunas', 'en:tropical-tunas', 'en:tunas-in-oil', 'en:tuna-in-olive-oil', 'en:skipjack-tuna']",b,https://images.openfoodfacts.org/images/products/326/367/045/4017/front_fr.44.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:38:30.450935Z
57,3263670455014,2.95,False,,EUR,2023-11-27,,Rillettes de Thon,Phare d'Eckmühl,"['en:seafood', 'en:fishes-and-their-products', 'en:fishes', 'en:meats-and-their-products', 'en:spreads', 'en:fatty-fishes', 'en:meats', 'en:prepared-meats', 'en:salted-spreads', 'en:rillettes', 'en:tunas', 'en:fish-preparations', 'en:fish-rillettes', 'en:tuna-rillettes']",a,https://images.openfoodfacts.org/images/products/326/367/045/5014/front_fr.31.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:38:31.905505Z
58,3263670560114,3.89,False,,EUR,2023-11-27,,"Filets de Harengs fumés, aux carottes oignons bio",Phare D’eckmühl,"['en:seafood', 'en:fishes-and-their-products', 'en:canned-foods', 'en:fishes', 'en:fatty-fishes', 'en:canned-fishes', 'en:fish-fillets', 'en:herring', 'en:smoked-fishes', 'en:smoked-herrings', 'en:canned-herrings', 'en:herring-fillets']",d,https://images.openfoodfacts.org/images/products/326/367/056/0114/front_fr.50.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:38:33.297129Z
59,3263670591019,4.67,False,,EUR,2023-11-27,,Anchois entiers à l'huile d'olive extra bio,Phare d'Eckmühl,"['en:seafood', 'en:fishes-and-their-products', 'en:fishes', 'en:fatty-fishes', 'en:anchovy']",d,https://images.openfoodfacts.org/images/products/326/367/059/1019/front_fr.8.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:38:34.475205Z
60,3263670790214,4.3,False,,EUR,2023-11-27,,Rillettes De Saumon,Phare d' Eckmühl,"['en:seafood', 'en:fishes-and-their-products', 'en:fishes', 'en:meats-and-their-products', 'en:spreads', 'en:meats', 'en:prepared-meats', 'en:salted-spreads', 'en:rillettes', 'en:fish-preparations', 'en:fish-rillettes', 'en:salmon-rillettes', 'en:preparations-made-from-fish-meat']",b,https://images.openfoodfacts.org/images/products/326/367/079/0214/front_fr.9.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:38:35.653952Z
61,3263670991116,3.75,False,,EUR,2023-11-27,,Foie de morue au naturel,Phare d'Eckmühl,"['en:seafood', 'en:fishes-and-their-products', 'en:fishes', 'en:fish-and-meat-and-eggs', 'en:lean-fishes', 'en:cods', 'en:fish-livers', 'en:cod-livers']",d,https://images.openfoodfacts.org/images/products/326/367/099/1116/front_fr.51.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:38:36.833798Z
62,3263670991314,3.75,False,,EUR,2023-11-27,,Foie Morue Fumé Au Bois De Hêtre,Phare d'Eckmuhl,"['en:seafood', 'en:fishes-and-their-products', 'en:fishes', 'en:fish-and-meat-and-eggs', 'en:lean-fishes', 'en:cods', 'en:fish-livers', 'en:cod-livers']",d,https://images.openfoodfacts.org/images/products/326/367/099/1314/front_fr.23.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:38:38.012638Z
63,3263670991321,6.75,False,,EUR,2023-11-27,,Foie de morue,Phare d'Eckmühl,"['en:seafood', 'en:fishes-and-their-products', 'en:fishes', 'en:fish-and-meat-and-eggs', 'en:lean-fishes', 'en:cods', 'en:fish-livers', 'en:cod-livers']",e,https://images.openfoodfacts.org/images/products/326/367/099/1321/front_fr.13.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:38:39.198650Z
64,3264950111156,3.26,False,,EUR,2023-11-27,,Germe de Blé,Abbaye de Sept-Fons,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:cereal-germs', 'en:wheat-germ']",a,https://images.openfoodfacts.org/images/products/326/495/011/1156/front_fr.3.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:38:40.374263Z
65,3264950120042,5.49,False,,EUR,2023-11-27,,Café instantané et céréales,Abbaye de sept fons,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:coffees', 'fr:succedane-de-cafe']",b,https://images.openfoodfacts.org/images/products/326/495/012/0042/front_fr.19.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:38:41.554212Z
66,3264950120097,6.28,False,,EUR,2023-11-27,,Germacoré - 100GR - Abbaye De Sept-Fons,Abbaye de sept fons,"['en:beverages-and-beverages-preparations', 'en:plant-based-foods-and-beverages', 'en:beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:bee-products', 'en:beverage-preparations', 'en:powdered-plant-milks', 'en:instant-beverages', 'en:powdered-cereal-milks', 'en:royal-jelly', 'fr:chicoree']",b,https://images.openfoodfacts.org/images/products/326/495/012/0097/front_fr.10.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:38:42.730793Z
67,3266140053505,2.9,False,,EUR,2023-11-27,,Sauce aux Morilles,Saint jean,"['en:condiments', 'en:sauces', 'en:groceries', 'fr:autres-sauces-viande-accompagnement-∣-other-meat-sauce', 'fr:sauces-aux-morilles']",d,https://images.openfoodfacts.org/images/products/326/614/005/3505/front_fr.19.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:38:43.903230Z
68,3266140053512,2.9,False,,EUR,2023-11-27,,Sauce Nantua aux écrévisses,Saint jean,"['en:condiments', 'en:sauces', 'fr:sauces-nantua']",d,https://images.openfoodfacts.org/images/products/326/614/005/3512/front_fr.30.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:38:45.082639Z
69,3266140053529,5.7,False,,EUR,2023-11-27,,,,[],,,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:38:46.264016Z
70,3266140055240,3.96,False,,EUR,2023-11-27,,Farine de blé du Trièves,La Lavardoune,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:flours', 'en:cereal-flours', 'en:wheat-flours', 'en:common-wheat-flours', 'en:wheat-flour-type-65']",a,https://images.openfoodfacts.org/images/products/326/614/005/5240/front_fr.3.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:38:47.461088Z
71,3266140055257,3.96,False,,EUR,2023-11-27,,,,[],,,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:38:48.635540Z
72,3266140055264,3.3,False,,EUR,2023-11-27,,Ravioles au bloc de foie gras de canard,"Royans,Saint Jean","['en:meals', 'en:pasta-dishes', 'en:stuffed-pastas', 'fr:ravioles']",d,https://images.openfoodfacts.org/images/products/326/614/005/5264/front_fr.5.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:38:49.807552Z
73,3266140055271,5.28,False,,EUR,2023-11-27,,Farine de riz intégrale,La Lavardoune,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:flours', 'en:cereal-flours', 'en:rice-flours']",a,https://images.openfoodfacts.org/images/products/326/614/005/5271/front_fr.3.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:38:50.986408Z
74,3266140055790,3.46,False,,EUR,2023-11-27,,Soufflés BIO Nature 4*80g,Saint jean,"['en:frozen-foods', 'en:meals', 'en:fresh-foods', 'en:fresh-meals', 'fr:quenelles', 'en:plain-quenelles', 'fr:quenelles-natures-∣-nature-quenelle']",d,https://images.openfoodfacts.org/images/products/326/614/005/5790/front_fr.32.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:38:52.165520Z
75,3266140057404,2.2,False,,EUR,2023-11-27,,POLENTE BIO  NATURE,SAINT - JEAN,[],unknown,https://images.openfoodfacts.org/images/products/326/614/005/7404/front_fr.10.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:38:53.342029Z
76,3266140059125,2.32,False,,EUR,2023-11-27,,Gnocchi BIO à poêler sachet,Saint jean,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:pastas', 'en:fresh-pasta', 'en:gnocchi', 'en:potato-gnocchi', 'fr:gnocchis-∣-gnocchi']",c,https://images.openfoodfacts.org/images/products/326/614/005/9125/front_fr.52.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:38:54.514370Z
77,3266140059514,3.27,False,,EUR,2023-11-27,,Ravioles BIO Emmental,Saint jean,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:meals', 'en:fresh-foods', 'en:pasta-dishes', 'en:pastas', 'en:stuffed-pastas', 'en:fresh-meals', 'en:fresh-pasta', 'fr:ravioles', 'en:ravioles-du-dauphine', 'fr:autres-pates-fraiches-farcies-∣-other-fresh-ravioli']",d,https://images.openfoodfacts.org/images/products/326/614/005/9514/front_fr.36.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:38:55.690533Z
